Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubClass_fix,LotFrontage_Imp,SalePrice_log,YrMoSold,FunctionalNum,LotArea_log,BuiltRemodDiff,LandSlopeNum,Street_Pave,RoofStyleCat,RoofMatl_CompShgBin,ExtMatlNum,ExterCondNum,ExterQualNum,BsmtQualNum,BsmtCondNum,HeatingQCNum,KitchenQualNum,FireplaceQuNum,GarageQualNum,GarageCondNum,FoundationCat,BsmtExposureNum,BsmtFinTypeNum,BsmtLwQ,BsmtBLQ,BsmtRec,BsmtGLQ,BsmtALQ,BsmtUnf,BsmtFinRatio,BsmtUnfRatio,Utilities_AllPub,HeatingCat,CentralAirNum,ElectricalCat,GarageYrDiff,PavedDriveNum,TotalPorchSF,TotalPorchTypeNum,PoolQCNum,1stFlrSF_log,GrLivArea_log,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyleCat_Gable,RoofStyleCat_Hip,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,ExteriorVinylSd,ExteriorWdShing,ExteriorAsbShng,ExteriorOther,ExteriorAsphShn,ExteriorWdSdng,ExteriorStucco,ExteriorBrkFace,ExteriorHdBoard,ExteriorImStucc,ExteriorCemntBd,ExteriorBrkComm,ExteriorMetalSd,ExteriorPlywood,ExteriorStone,ExteriorCBlock,ExteriorOtherLT1,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,FoundationCat_BrkTil,FoundationCat_CBlock,FoundationCat_PConc,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingCat_GasA,HeatingCat_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,ElectricalCat_Fuse,ElectricalCat_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_None,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC
12,60,RL,85.0,11924,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,WdShing,WdShing,Stone,286.0,Ex,TA,PConc,Ex,TA,No,GLQ,998,Unf,0,177,1175,GasA,Ex,Y,SBrkr,1182,1142,0,2324,1,0,3,0,4,1,Ex,11,Typ,2,Gd,BuiltIn,2005,Fin,3,736,TA,TA,Y,147,21,0,0,0,0,,None,,0,7,2006,New,Partial,345000,60,85.0,12.751299696013493,2006-07-01,5,9.386308454797962,1,1,1,Hip,1,1,3,5,5,3,5,5,4,3,3,PConc,1,2,0,0,0,1,0,1,0.8493617021276596,0.15063829787234043,1,GasA,1,SBrkr,0,1.0,168,2,0,7.074963197966044,7.751045117971802,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13,20,RL,,12968,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,737,Unf,0,175,912,GasA,TA,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1962,Unf,1,352,TA,TA,Y,140,0,0,0,176,0,,None,,0,9,2008,WD,Normal,144000,20,75.14285714285714,11.877568578558137,2008-09-01,5,9.470240063415512,0,1,1,Hip,1,2,3,3,3,3,3,3,0,3,3,CBlock,1,2,0,0,0,0,1,1,0.8081140350877193,0.19188596491228072,1,GasA,1,SBrkr,0,1.0,316,2,0,6.815639990074331,6.815639990074331,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14,20,RL,91.0,10652,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1494,1494,GasA,Ex,Y,SBrkr,1494,0,0,1494,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,840,TA,TA,Y,160,33,0,0,0,0,,None,,0,8,2007,New,Partial,279500,20,91.0,12.540757571577293,2007-08-01,5,9.273502946933824,1,1,1,Gable,1,1,3,4,4,3,5,4,4,3,3,PConc,3,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,193,2,0,7.309212365692763,7.309212365692763,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15,20,RL,,10920,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,212.0,TA,TA,CBlock,TA,TA,No,BLQ,733,Unf,0,520,1253,GasA,TA,Y,SBrkr,1253,0,0,1253,1,0,1,1,2,1,TA,5,Typ,1,Fa,Attchd,1960,RFn,1,352,TA,TA,Y,0,213,176,0,0,0,,GdWo,,0,5,2008,WD,Normal,157000,20,77.27218934911242,11.964001084330445,2008-05-01,5,9.298351249298896,0,1,1,Hip,1,1,3,3,3,3,3,3,2,3,3,CBlock,1,2,0,1,0,0,0,1,0.5849960095770151,0.41500399042298486,1,GasA,1,SBrkr,0,1.0,389,2,0,7.133295954896068,7.133295954896068,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16,45,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,832,832,GasA,Ex,Y,FuseA,854,0,0,854,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1991,Unf,2,576,TA,TA,Y,48,112,0,0,0,0,,GdPrv,,0,7,2007,WD,Normal,132000,45,51.0,11.790557201568507,2007-07-01,5,8.719317375506371,72,1,1,Gable,1,1,3,3,3,3,5,3,0,3,3,BrkTil,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,Fuse,62,1.0,160,2,0,6.74993119378857,6.74993119378857,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
17,20,RL,,11241,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,ALQ,578,Unf,0,426,1004,GasA,Ex,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1970,Fin,2,480,TA,TA,Y,0,0,0,0,0,0,,None,Shed,700,3,2010,WD,Normal,149000,20,77.27218934911242,11.911701584927595,2010-03-01,5,9.327323087461798,0,1,1,Gable,1,1,3,3,3,3,5,3,3,3,3,CBlock,1,2,0,0,0,0,1,1,0.5756972111553785,0.4243027888446215,1,GasA,1,SBrkr,0,1.0,0,0,0,6.911747300251674,6.911747300251674,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
18,90,RL,72.0,10791,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,,,,No Basement,0,No Basement,0,0,0,GasA,TA,Y,SBrkr,1296,0,0,1296,0,0,2,0,2,2,TA,6,Typ,0,,CarPort,1967,Unf,2,516,TA,TA,Y,0,0,0,0,0,0,,None,Shed,500,10,2006,WD,Normal,90000,90,72.0,11.407564949312404,2006-10-01,5,9.286467732363734,0,1,1,Gable,1,1,3,3,0,0,3,3,0,3,3,Other,0,0,0,0,0,0,0,0,0.0,0.0,1,GasA,1,SBrkr,0,1.0,0,0,0,7.16703787691222,7.16703787691222,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
19,20,RL,66.0,13695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,646,Unf,0,468,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,1,0,1,1,3,1,Gd,6,Typ,0,,Detchd,2004,Unf,2,576,TA,TA,Y,0,102,0,0,0,0,,None,,0,6,2008,WD,Normal,159000,20,66.0,11.976659481202367,2008-06-01,5,9.524786081697178,0,1,1,Gable,1,1,3,3,3,3,5,4,0,3,3,PConc,1,2,0,0,0,1,0,1,0.5798922800718133,0.42010771992818674,1,GasA,1,SBrkr,0,1.0,102,1,0,7.01571242048723,7.01571242048723,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
20,20,RL,70.0,7560,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1965,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,504,Unf,0,525,1029,GasA,TA,Y,SBrkr,1339,0,0,1339,0,0,1,0,3,1,TA,6,Min1,0,,Attchd,1958,Unf,1,294,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,5,2009,COD,Abnorml,139000,20,70.0,11.842229212112827,2009-05-01,4,8.930626469173578,7,1,1,Hip,1,2,3,3,3,3,3,3,0,3,3,CBlock,1,2,1,0,0,0,0,1,0.4897959183673469,0.5102040816326531,1,GasA,1,SBrkr,0,1.0,0,0,0,7.199678345691172,7.199678345691172,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21,60,RL,101.0,14215,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1158,1158,GasA,Ex,Y,SBrkr,1158,1218,0,2376,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005,RFn,3,853,TA,TA,Y,240,154,0,0,0,0,,None,,0,11,2006,New,Partial,325300,60,101.0,12.692503112461445,2006-11-01,5,9.562053024085099,1,1,1,Gable,1,1,3,4,5,3,5,4,4,3,3,PConc,3,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,394,2,0,7.05444965813294,7.773173680482536,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,45,RM,57.0,7449,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,637,637,GasA,Ex,Y,FuseF,1108,0,0,1108,0,0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930,Unf,1,280,TA,TA,N,0,0,205,0,0,0,,GdPrv,,0,6,2007,WD,Normal,139400,45,57.0,11.84510277730856,2007-06-01,5,8.915835074176277,20,1,1,Gable,1,1,3,3,3,3,5,4,4,3,3,PConc,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,Fuse,0,0.0,205,1,0,7.010311867307229,7.010311867307229,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23,20,RL,75.0,9742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1777,1777,GasA,Ex,Y,SBrkr,1795,0,0,1795,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002,RFn,2,534,TA,TA,Y,171,159,0,0,0,0,,None,,0,9,2008,WD,Normal,230000,20,75.0,12.345834587905333,2008-09-01,5,9.184201714366488,0,1,1,Hip,1,1,3,4,4,3,5,4,4,3,3,PConc,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,330,2,0,7.492760300922379,7.492760300922379,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24,120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CemntBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840,Unf,0,200,1040,GasA,TA,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1976,Unf,2,572,TA,TA,Y,100,110,0,0,0,0,,None,,0,6,2007,WD,Normal,129900,120,44.0,11.774520202658689,2007-06-01,5,8.348537825386098,0,1,1,Gable,1,1,3,3,4,3,3,3,3,3,3,PConc,1,2,0,0,0,1,0,1,0.8076923076923077,0.19230769230769232,1,GasA,1,SBrkr,0,1.0,210,2,0,6.966024187106113,6.966024187106113,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
25,20,RL,,8246,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968,2001,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,188,ALQ,668,204,1060,GasA,Ex,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,Gd,6,Typ,1,TA,Attchd,1968,Unf,1,270,TA,TA,Y,406,90,0,0,0,0,,MnPrv,,0,5,2010,WD,Normal,154000,20,75.14285714285714,11.944707881395766,2010-05-01,5,9.017483513266843,33,1,1,Gable,1,1,4,3,3,3,5,4,3,3,3,CBlock,2,2,0,0,1,0,1,1,0.8075471698113208,0.19245283018867926,1,GasA,1,SBrkr,0,1.0,496,2,0,6.966024187106113,6.966024187106113,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26,20,RL,110.0,14230,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1566,1566,GasA,Ex,Y,SBrkr,1600,0,0,1600,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,890,TA,TA,Y,0,56,0,0,0,0,,None,,0,7,2009,WD,Normal,256300,20,110.0,12.454103912352162,2009-07-01,5,9.563107691083898,0,1,1,Gable,1,1,3,4,4,3,5,4,4,3,3,PConc,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,56,1,0,7.3777589082278725,7.3777589082278725,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,234,Rec,486,180,900,GasA,TA,Y,SBrkr,900,0,0,900,0,1,1,0,3,1,Gd,5,Typ,0,,Detchd,2005,Unf,2,576,TA,TA,Y,222,32,0,0,0,0,,None,,0,5,2010,WD,Normal,134800,20,60.0,11.811547477460346,2010-05-01,5,8.881836305004146,49,1,1,Gable,1,1,3,3,3,3,3,4,0,3,3,CBlock,2,2,0,1,1,0,0,1,0.8,0.2,1,GasA,1,SBrkr,54,1.0,254,2,0,6.802394763324311,6.802394763324311,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
28,20,RL,98.0,11478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218,Unf,0,486,1704,GasA,Ex,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008,RFn,3,772,TA,TA,Y,0,50,0,0,0,0,,None,,0,5,2010,WD,Normal,306000,20,98.0,12.631340380934516,2010-05-01,5,9.348187438668306,1,1,1,Gable,1,1,3,4,5,3,5,4,4,3,3,PConc,1,2,0,0,0,1,0,1,0.7147887323943662,0.2852112676056338,1,GasA,1,SBrkr,1,1.0,50,1,0,7.440733707389261,7.440733707389261,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
29,20,RL,47.0,16321,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277,Unf,0,207,1484,GasA,TA,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1957,RFn,1,319,TA,TA,Y,288,258,0,0,0,0,,None,,0,12,2006,WD,Normal,207500,20,47.0,12.24288661865289,2006-12-01,5,9.700207901150694,40,1,1,Gable,1,1,3,3,3,3,3,3,4,3,3,CBlock,4,2,0,1,0,0,0,1,0.860512129380054,0.13948787061994608,1,GasA,1,SBrkr,0,1.0,546,2,0,7.3777589082278725,7.3777589082278725,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30,30,RM,60.0,6324,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,Fa,N,SBrkr,520,0,0,520,0,0,1,0,1,1,Fa,4,Typ,0,,Detchd,1920,Unf,1,240,Fa,TA,Y,49,0,87,0,0,0,,None,,0,5,2008,WD,Normal,68500,30,60.0,11.134589024250317,2008-05-01,5,8.752107198329362,23,1,1,Gable,1,1,3,3,3,3,2,2,0,2,3,BrkTil,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,0,SBrkr,-7,1.0,136,2,0,6.253828811575473,6.253828811575473,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
31,70,C,50.0,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,649,649,GasA,TA,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1920,Unf,1,250,TA,Fa,N,0,54,172,0,0,0,,MnPrv,,0,7,2008,WD,Normal,40000,70,50.0,10.596634733096073,2008-07-01,5,9.047821442478408,30,1,1,Other,1,1,2,3,3,3,3,3,0,3,2,BrkTil,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,0,SBrkr,0,0.0,226,2,0,6.47543271670409,7.183111701743281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
32,20,RL,,8544,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1228,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,Gd,6,Typ,0,,Attchd,1966,Unf,1,271,TA,TA,Y,0,65,0,0,0,0,,MnPrv,,0,6,2008,WD,Normal,149350,20,75.14285714285714,11.914047823644257,2008-06-01,5,9.052984561199976,40,1,1,Gable,1,1,3,3,3,3,4,4,0,3,3,CBlock,1,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,65,1,0,7.113142108707088,7.113142108707088,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
33,20,RL,85.0,11049,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1234,1234,GasA,Ex,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007,RFn,2,484,TA,TA,Y,0,30,0,0,0,0,,None,,0,1,2008,WD,Normal,179900,20,85.0,12.100156419938624,2008-01-01,5,9.310095205113177,0,1,1,Gable,1,1,3,4,5,3,5,4,0,3,3,PConc,3,1,0,0,0,0,0,1,0.0,1.0,1,GasA,1,SBrkr,0,1.0,30,1,0,7.1180162044653335,7.1180162044653335,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
